sentence,audio_url
You always make breakfast on Sundays.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample1/Template2/Emphasis/family/make.wav
You always make breakfast on Sundays.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample1/Template2/Emphasis/family/make.wav
You always make breakfast on Sundays.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample1/Template2/Emphasis/family/make.wav
You always make breakfast on Sundays.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample1/Template2/Emphasis/family/on.wav
You always make breakfast on Sundays.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-mini-v1/sample1/Template2/Emphasis/family/on.wav
You always make breakfast on Sundays.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample1/Template2/Emphasis/family/on.wav
You always make breakfast on Sundays.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample1/Template2/Emphasis/family/on.wav
You always make breakfast on Sundays.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample1/Template2/Emphasis/family/on.wav
You always make breakfast on Sundays.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample1/Template2/Emphasis/family/sundays.wav
You always make breakfast on Sundays.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-mini-v1/sample1/Template2/Emphasis/family/sundays.wav
You always make breakfast on Sundays.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample1/Template2/Emphasis/family/sundays.wav
You always make breakfast on Sundays.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample1/Template2/Emphasis/family/sundays.wav
Many variants of this airliner have been built.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_annotation_check/resolve/main/Task3_Emphasis/audios/recorded_audio_qAyuIM6.wav
You always make breakfast on Sundays.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample1/Template2/Emphasis/family/sundays.wav
You always make breakfast on Sundays.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample1/Template2/Emphasis/family/you.wav
You always make breakfast on Sundays.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-mini-v1/sample1/Template2/Emphasis/family/you.wav
You always make breakfast on Sundays.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample1/Template2/Emphasis/family/you.wav
You always make breakfast on Sundays.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample1/Template2/Emphasis/family/you.wav
You always make breakfast on Sundays.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample1/Template2/Emphasis/family/you.wav
Let's explore downtown tonight without plans.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample1/Template2/Emphasis/friends/downtown.wav
Let's explore downtown tonight without plans.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-mini-v1/sample1/Template2/Emphasis/friends/downtown.wav
Let's explore downtown tonight without plans.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample1/Template2/Emphasis/friends/downtown.wav
Let's explore downtown tonight without plans.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample1/Template2/Emphasis/friends/downtown.wav
Let's explore downtown tonight without plans.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample1/Template2/Emphasis/friends/downtown.wav
Let's explore downtown tonight without plans.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample1/Template2/Emphasis/friends/explore.wav
Let's explore downtown tonight without plans.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-mini-v1/sample1/Template2/Emphasis/friends/explore.wav
Let's explore downtown tonight without plans.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample1/Template2/Emphasis/friends/explore.wav
Let's explore downtown tonight without plans.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample1/Template2/Emphasis/friends/explore.wav
Let's explore downtown tonight without plans.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample1/Template2/Emphasis/friends/explore.wav
Let's explore downtown tonight without plans.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample1/Template2/Emphasis/friends/let's.wav
Let's explore downtown tonight without plans.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-mini-v1/sample1/Template2/Emphasis/friends/let's.wav
The couple welcomed their first child nine months into their marriage.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_annotation_check/resolve/main/Task3_Emphasis/audios/recorded_audio_6pnYSyG.wav
Let's explore downtown tonight without plans.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample1/Template2/Emphasis/friends/let's.wav
Let's explore downtown tonight without plans.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample1/Template2/Emphasis/friends/let's.wav
Let's explore downtown tonight without plans.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample1/Template2/Emphasis/friends/let's.wav
Let's explore downtown tonight without plans.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample1/Template2/Emphasis/friends/plans.wav
Let's explore downtown tonight without plans.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-mini-v1/sample1/Template2/Emphasis/friends/plans.wav
Let's explore downtown tonight without plans.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample1/Template2/Emphasis/friends/plans.wav
Let's explore downtown tonight without plans.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample1/Template2/Emphasis/friends/plans.wav
Let's explore downtown tonight without plans.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample1/Template2/Emphasis/friends/plans.wav
Let's explore downtown tonight without plans.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample1/Template2/Emphasis/friends/tonight.wav
Let's explore downtown tonight without plans.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-mini-v1/sample1/Template2/Emphasis/friends/tonight.wav
Let's explore downtown tonight without plans.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample1/Template2/Emphasis/friends/tonight.wav
Let's explore downtown tonight without plans.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample1/Template2/Emphasis/friends/tonight.wav
Let's explore downtown tonight without plans.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample1/Template2/Emphasis/friends/tonight.wav
Let's explore downtown tonight without plans.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-large-v1/sample1/Template2/Emphasis/friends/without.wav
Let's explore downtown tonight without plans.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/Parler-TTS-mini-v1/sample1/Template2/Emphasis/friends/without.wav
Let's explore downtown tonight without plans.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/PromptTTS++/sample1/Template2/Emphasis/friends/without.wav
Let's explore downtown tonight without plans.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/UniAudio/sample1/Template2/Emphasis/friends/without.wav
Let's explore downtown tonight without plans.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_audio/resolve/main/gpt-4o-mini-tts/sample1/Template2/Emphasis/friends/without.wav
The neighborhood is largely residential.,https://huggingface.co/datasets/wizzzzzzzzz/TTS_annotation_check/resolve/main/Task3_Emphasis/audios/recorded_audio_ftw4QjU.wav
